data_extracao,ano,mes,cod_orgao,nome_orgao,cod_categoria,nome_categoria,cod_origem,nome_origem,cod_especie,nome_especie,cod_desdobramento1,nome_desdobramento1,cod_tipo,nome_tipo,valor_arrecadado,valor_orcado
2019-09-13 10:14:18,2018,10,1100,ADMINISTRAÇÃO CENTRALIZADA,91,(-) DEDUÇÕES DAS RECEITAS CORRENTES,911,"(-) DEDUÇÕES DE IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA",9111,(-) DEDUÇÕES DE IMPOSTOS,91118,"(-) DEDUÇÕES DE IMPOSTOS ESPECÍFICOS DE ESTADOS, DF E MUNICÍPIOS",911180111,(-) DEDUÇÕES DE IPTU - PRINCIPAL,-4392.57,0.00
2019-09-13 10:14:18,2018,12,1100,ADMINISTRAÇÃO CENTRALIZADA,91,(-) DEDUÇÕES DAS RECEITAS CORRENTES,911,"(-) DEDUÇÕES DE IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA",9111,(-) DEDUÇÕES DE IMPOSTOS,91118,"(-) DEDUÇÕES DE IMPOSTOS ESPECÍFICOS DE ESTADOS, DF E MUNICÍPIOS",911180111,(-) DEDUÇÕES DE IPTU - PRINCIPAL,-1063.58,0.00
2019-09-13 10:14:18,2018,12,1100,ADMINISTRAÇÃO CENTRALIZADA,91,(-) DEDUÇÕES DAS RECEITAS CORRENTES,911,"(-) DEDUÇÕES DE IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA",9111,(-) DEDUÇÕES DE IMPOSTOS,91118,"(-) DEDUÇÕES DE IMPOSTOS ESPECÍFICOS DE ESTADOS, DF E MUNICÍPIOS",911180111,(-) DEDUÇÕES DE IPTU - PRINCIPAL,-443.15,0.00
2019-09-13 10:14:18,2018,2,1100,ADMINISTRAÇÃO CENTRALIZADA,91,(-) DEDUÇÕES DAS RECEITAS CORRENTES,911,"(-) DEDUÇÕES DE IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA",9111,(-) DEDUÇÕES DE IMPOSTOS,91118,"(-) DEDUÇÕES DE IMPOSTOS ESPECÍFICOS DE ESTADOS, DF E MUNICÍPIOS",911180112,(-) DEDUÇÕES DE IPTU - MULTAS E JUROS,0.00,0.00
2019-09-13 10:14:18,2018,6,1100,ADMINISTRAÇÃO CENTRALIZADA,91,(-) DEDUÇÕES DAS RECEITAS CORRENTES,911,"(-) DEDUÇÕES DE IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA",9111,(-) DEDUÇÕES DE IMPOSTOS,91118,"(-) DEDUÇÕES DE IMPOSTOS ESPECÍFICOS DE ESTADOS, DF E MUNICÍPIOS",911180112,(-) DEDUÇÕES DE IPTU - MULTAS E JUROS,0.00,0.00
2019-09-13 10:14:18,2018,10,1100,ADMINISTRAÇÃO CENTRALIZADA,91,(-) DEDUÇÕES DAS RECEITAS CORRENTES,911,"(-) DEDUÇÕES DE IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA",9111,(-) DEDUÇÕES DE IMPOSTOS,91118,"(-) DEDUÇÕES DE IMPOSTOS ESPECÍFICOS DE ESTADOS, DF E MUNICÍPIOS",911180114,(-) DEDUÇÕES DE IPTU - DÍVIDA ATIVA - MULTAS E JUROS,0.00,0.00
2019-09-13 10:14:18,2018,12,1100,ADMINISTRAÇÃO CENTRALIZADA,91,(-) DEDUÇÕES DAS RECEITAS CORRENTES,911,"(-) DEDUÇÕES DE IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA",9111,(-) DEDUÇÕES DE IMPOSTOS,91118,"(-) DEDUÇÕES DE IMPOSTOS ESPECÍFICOS DE ESTADOS, DF E MUNICÍPIOS",911180114,(-) DEDUÇÕES DE IPTU - DÍVIDA ATIVA - MULTAS E JUROS,0.00,0.00
2019-09-13 10:14:18,2018,7,1100,ADMINISTRAÇÃO CENTRALIZADA,91,(-) DEDUÇÕES DAS RECEITAS CORRENTES,911,"(-) DEDUÇÕES DE IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA",9111,(-) DEDUÇÕES DE IMPOSTOS,91118,"(-) DEDUÇÕES DE IMPOSTOS ESPECÍFICOS DE ESTADOS, DF E MUNICÍPIOS",911180143,(-) DEDUÇÕES DE ITBI - DÍVIDA ATIVA,0.00,0.00
2019-09-13 10:14:18,2018,1,1100,ADMINISTRAÇÃO CENTRALIZADA,91,(-) DEDUÇÕES DAS RECEITAS CORRENTES,911,"(-) DEDUÇÕES DE IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA",9111,(-) DEDUÇÕES DE IMPOSTOS,91118,"(-) DEDUÇÕES DE IMPOSTOS ESPECÍFICOS DE ESTADOS, DF E MUNICÍPIOS",911180144,(-) DEDUÇÕES DE ITBI - DÍVIDA ATIVA - MULTAS E JUROS,0.00,0.00
2019-09-13 10:14:18,2018,5,1100,ADMINISTRAÇÃO CENTRALIZADA,91,(-) DEDUÇÕES DAS RECEITAS CORRENTES,911,"(-) DEDUÇÕES DE IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA",9111,(-) DEDUÇÕES DE IMPOSTOS,91118,"(-) DEDUÇÕES DE IMPOSTOS ESPECÍFICOS DE ESTADOS, DF E MUNICÍPIOS",911180112,(-) DEDUÇÕES DE IPTU - MULTAS E JUROS,0.00,0.00
2019-09-13 10:14:18,2018,11,1100,ADMINISTRAÇÃO CENTRALIZADA,91,(-) DEDUÇÕES DAS RECEITAS CORRENTES,911,"(-) DEDUÇÕES DE IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA",9111,(-) DEDUÇÕES DE IMPOSTOS,91118,"(-) DEDUÇÕES DE IMPOSTOS ESPECÍFICOS DE ESTADOS, DF E MUNICÍPIOS",911180112,(-) DEDUÇÕES DE IPTU - MULTAS E JUROS,0.00,0.00
2019-09-13 10:14:18,2018,5,1100,ADMINISTRAÇÃO CENTRALIZADA,91,(-) DEDUÇÕES DAS RECEITAS CORRENTES,911,"(-) DEDUÇÕES DE IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA",9111,(-) DEDUÇÕES DE IMPOSTOS,91118,"(-) DEDUÇÕES DE IMPOSTOS ESPECÍFICOS DE ESTADOS, DF E MUNICÍPIOS",911180113,(-) DEDUÇÕES DE IPTU - DÍVIDA ATIVA,0.00,0.00
2019-09-13 10:14:18,2018,1,1100,ADMINISTRAÇÃO CENTRALIZADA,91,(-) DEDUÇÕES DAS RECEITAS CORRENTES,911,"(-) DEDUÇÕES DE IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA",9111,(-) DEDUÇÕES DE IMPOSTOS,91118,"(-) DEDUÇÕES DE IMPOSTOS ESPECÍFICOS DE ESTADOS, DF E MUNICÍPIOS",911180141,(-) DEDUÇÕES DE ITBI - PRINCIPAL,-12642.28,0.00
2019-09-13 10:14:18,2018,7,1100,ADMINISTRAÇÃO CENTRALIZADA,91,(-) DEDUÇÕES DAS RECEITAS CORRENTES,911,"(-) DEDUÇÕES DE IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA",9111,(-) DEDUÇÕES DE IMPOSTOS,91118,"(-) DEDUÇÕES DE IMPOSTOS ESPECÍFICOS DE ESTADOS, DF E MUNICÍPIOS",911180141,(-) DEDUÇÕES DE ITBI - PRINCIPAL,-56516.69,0.00
2019-09-13 10:14:18,2018,1,1100,ADMINISTRAÇÃO CENTRALIZADA,91,(-) DEDUÇÕES DAS RECEITAS CORRENTES,911,"(-) DEDUÇÕES DE IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA",9111,(-) DEDUÇÕES DE IMPOSTOS,91118,"(-) DEDUÇÕES DE IMPOSTOS ESPECÍFICOS DE ESTADOS, DF E MUNICÍPIOS",911180142,(-) DEDUÇÕES DE ITBI - MULTAS E JUROS,0.00,0.00
2019-09-13 10:14:18,2018,7,1100,ADMINISTRAÇÃO CENTRALIZADA,91,(-) DEDUÇÕES DAS RECEITAS CORRENTES,911,"(-) DEDUÇÕES DE IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA",9111,(-) DEDUÇÕES DE IMPOSTOS,91118,"(-) DEDUÇÕES DE IMPOSTOS ESPECÍFICOS DE ESTADOS, DF E MUNICÍPIOS",911180142,(-) DEDUÇÕES DE ITBI - MULTAS E JUROS,0.00,0.00
2019-09-13 10:14:18,2018,1,1100,ADMINISTRAÇÃO CENTRALIZADA,91,(-) DEDUÇÕES DAS RECEITAS CORRENTES,911,"(-) DEDUÇÕES DE IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA",9111,(-) DEDUÇÕES DE IMPOSTOS,91118,"(-) DEDUÇÕES DE IMPOSTOS ESPECÍFICOS DE ESTADOS, DF E MUNICÍPIOS",911180143,(-) DEDUÇÕES DE ITBI - DÍVIDA ATIVA,0.00,0.00
2019-09-13 10:14:18,2018,12,1100,ADMINISTRAÇÃO CENTRALIZADA,91,(-) DEDUÇÕES DAS RECEITAS CORRENTES,911,"(-) DEDUÇÕES DE IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA",9111,(-) DEDUÇÕES DE IMPOSTOS,91118,"(-) DEDUÇÕES DE IMPOSTOS ESPECÍFICOS DE ESTADOS, DF E MUNICÍPIOS",911180144,(-) DEDUÇÕES DE ITBI - DÍVIDA ATIVA - MULTAS E JUROS,0.00,0.00
2019-09-13 10:14:18,2018,6,1100,ADMINISTRAÇÃO CENTRALIZADA,91,(-) DEDUÇÕES DAS RECEITAS CORRENTES,911,"(-) DEDUÇÕES DE IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA",9111,(-) DEDUÇÕES DE IMPOSTOS,91118,"(-) DEDUÇÕES DE IMPOSTOS ESPECÍFICOS DE ESTADOS, DF E MUNICÍPIOS",911180232,(-) DEDUÇÕES DE ISS - MULTAS E JUROS,0.00,0.00
2019-09-13 10:14:18,2018,8,1100,ADMINISTRAÇÃO CENTRALIZADA,91,(-) DEDUÇÕES DAS RECEITAS CORRENTES,911,"(-) DEDUÇÕES DE IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA",9111,(-) DEDUÇÕES DE IMPOSTOS,91118,"(-) DEDUÇÕES DE IMPOSTOS ESPECÍFICOS DE ESTADOS, DF E MUNICÍPIOS",911180232,(-) DEDUÇÕES DE ISS - MULTAS E JUROS,0.00,0.00
2019-09-13 10:14:18,2018,12,1100,ADMINISTRAÇÃO CENTRALIZADA,91,(-) DEDUÇÕES DAS RECEITAS CORRENTES,911,"(-) DEDUÇÕES DE IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA",9111,(-) DEDUÇÕES DE IMPOSTOS,91118,"(-) DEDUÇÕES DE IMPOSTOS ESPECÍFICOS DE ESTADOS, DF E MUNICÍPIOS",911180232,(-) DEDUÇÕES DE ISS - MULTAS E JUROS,0.00,0.00
2019-09-13 10:14:18,2018,8,1100,ADMINISTRAÇÃO CENTRALIZADA,91,(-) DEDUÇÕES DAS RECEITAS CORRENTES,911,"(-) DEDUÇÕES DE IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA",9111,(-) DEDUÇÕES DE IMPOSTOS,91118,"(-) DEDUÇÕES DE IMPOSTOS ESPECÍFICOS DE ESTADOS, DF E MUNICÍPIOS",911180232,(-) DEDUÇÕES DE ISS - MULTAS E JUROS,0.00,0.00
2019-09-13 10:14:18,2018,2,1100,ADMINISTRAÇÃO CENTRALIZADA,91,(-) DEDUÇÕES DAS RECEITAS CORRENTES,911,"(-) DEDUÇÕES DE IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA",9111,(-) DEDUÇÕES DE IMPOSTOS,91118,"(-) DEDUÇÕES DE IMPOSTOS ESPECÍFICOS DE ESTADOS, DF E MUNICÍPIOS",911180233,(-) DEDUÇÕES DE ISS - DÍVIDA ATIVA,0.00,0.00
2019-09-13 10:14:18,2018,4,1100,ADMINISTRAÇÃO CENTRALIZADA,91,(-) DEDUÇÕES DAS RECEITAS CORRENTES,911,"(-) DEDUÇÕES DE IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA",9111,(-) DEDUÇÕES DE IMPOSTOS,91118,"(-) DEDUÇÕES DE IMPOSTOS ESPECÍFICOS DE ESTADOS, DF E MUNICÍPIOS",911180233,(-) DEDUÇÕES DE ISS - DÍVIDA ATIVA,0.00,0.00
2019-09-13 10:14:18,2018,8,1100,ADMINISTRAÇÃO CENTRALIZADA,91,(-) DEDUÇÕES DAS RECEITAS CORRENTES,911,"(-) DEDUÇÕES DE IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA",9111,(-) DEDUÇÕES DE IMPOSTOS,91118,"(-) DEDUÇÕES DE IMPOSTOS ESPECÍFICOS DE ESTADOS, DF E MUNICÍPIOS",911180233,(-) DEDUÇÕES DE ISS - DÍVIDA ATIVA,0.00,0.00
2019-09-13 10:14:18,2018,12,1100,ADMINISTRAÇÃO CENTRALIZADA,91,(-) DEDUÇÕES DAS RECEITAS CORRENTES,911,"(-) DEDUÇÕES DE IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA",9111,(-) DEDUÇÕES DE IMPOSTOS,91118,"(-) DEDUÇÕES DE IMPOSTOS ESPECÍFICOS DE ESTADOS, DF E MUNICÍPIOS",911180233,(-) DEDUÇÕES DE ISS - DÍVIDA ATIVA,0.00,0.00
2019-09-13 10:14:18,2018,6,1100,ADMINISTRAÇÃO CENTRALIZADA,91,(-) DEDUÇÕES DAS RECEITAS CORRENTES,911,"(-) DEDUÇÕES DE IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA",9112,(-) DEDUÇÕES DE TAXAS,91121,,911210111,,0.00,0.00
2019-09-13 10:14:18,2018,2,1100,ADMINISTRAÇÃO CENTRALIZADA,91,(-) DEDUÇÕES DAS RECEITAS CORRENTES,911,"(-) DEDUÇÕES DE IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA",9111,(-) DEDUÇÕES DE IMPOSTOS,91118,"(-) DEDUÇÕES DE IMPOSTOS ESPECÍFICOS DE ESTADOS, DF E MUNICÍPIOS",911180233,(-) DEDUÇÕES DE ISS - DÍVIDA ATIVA,0.00,0.00
2019-09-13 10:14:18,2018,8,1100,ADMINISTRAÇÃO CENTRALIZADA,91,(-) DEDUÇÕES DAS RECEITAS CORRENTES,911,"(-) DEDUÇÕES DE IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA",9111,(-) DEDUÇÕES DE IMPOSTOS,91118,"(-) DEDUÇÕES DE IMPOSTOS ESPECÍFICOS DE ESTADOS, DF E MUNICÍPIOS",911180233,(-) DEDUÇÕES DE ISS - DÍVIDA ATIVA,0.00,0.00
2019-09-13 10:14:18,2018,10,1100,ADMINISTRAÇÃO CENTRALIZADA,91,(-) DEDUÇÕES DAS RECEITAS CORRENTES,911,"(-) DEDUÇÕES DE IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA",9111,(-) DEDUÇÕES DE IMPOSTOS,91118,"(-) DEDUÇÕES DE IMPOSTOS ESPECÍFICOS DE ESTADOS, DF E MUNICÍPIOS",911180233,(-) DEDUÇÕES DE ISS - DÍVIDA ATIVA,0.00,0.00
2019-09-13 10:14:18,2018,6,1100,ADMINISTRAÇÃO CENTRALIZADA,91,(-) DEDUÇÕES DAS RECEITAS CORRENTES,917,(-) DEDUÇÕES DE TRANSFERÊNCIAS CORRENTES,9171,(-) DEDUÇÕES DE TRANSFERÊNCIAS DA UNIÃO E DE SUAS ENTIDADES,91718,"(-) DEDUÇÕES DE TRANSF.DA UNIÃO - ESPECÍF.DE ESTADOS, DF E MUNICÍPIOS",917180121,(-) DED. COTA - PARTE FUNPARTIC. DOS MUNIC. - COTA MENSAL - PRINCIPAL,-4652561.69,-57003181.55
2019-09-13 10:14:18,2018,10,1100,ADMINISTRAÇÃO CENTRALIZADA,91,(-) DEDUÇÕES DAS RECEITAS CORRENTES,919,(-) DEDUÇÕES DA OUTRAS RECEITAS CORRENTES,9192,"(-) DEDUÇÕES DE INDENIZAÇÕES, RESTITUIÇÕES E RESSARCIMENTOS",91922,,919229911,,0.00,0.00
2019-09-13 10:14:18,2018,8,1100,ADMINISTRAÇÃO CENTRALIZADA,91,(-) DEDUÇÕES DAS RECEITAS CORRENTES,919,(-) DEDUÇÕES DA OUTRAS RECEITAS CORRENTES,9199,(-) DEDUÇÕES DE DEMAIS RECEITAS CORRENTES,91990,,919909914,(-) DED. DE OUTRAS REC. - PRIMÁRIAS - DÍVIDA AT. - MULTAS E JUROS,0.00,0.00
2019-09-13 10:14:18,2018,6,1100,ADMINISTRAÇÃO CENTRALIZADA,1,RECEITAS CORRENTES,11,"IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA",111,IMPOSTOS,1113,IMPOSTOS SOBRE A RENDA E PROVENTOS DE QUALQUER NATUREZA,11130311,IMPOSTO SOBRE A RENDA - RETIDO NA FONTE - TRABALHO - PRINCIPAL,3483293.81,0.00
2019-09-13 10:14:18,2018,12,1100,ADMINISTRAÇÃO CENTRALIZADA,1,RECEITAS CORRENTES,11,"IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA",111,IMPOSTOS,1113,IMPOSTOS SOBRE A RENDA E PROVENTOS DE QUALQUER NATUREZA,11130311,IMPOSTO SOBRE A RENDA - RETIDO NA FONTE - TRABALHO - PRINCIPAL,3847625.01,0.00
2019-09-13 10:14:18,2018,2,1100,ADMINISTRAÇÃO CENTRALIZADA,1,RECEITAS CORRENTES,11,"IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA",111,IMPOSTOS,1113,IMPOSTOS SOBRE A RENDA E PROVENTOS DE QUALQUER NATUREZA,11130341,IMPOSTO S/ A RENDA - RETIDO NA FONTE - OUTROS RENDIMENTOS - PRINCIPAL,93694.31,0.00
2019-09-13 10:14:18,2018,10,1100,ADMINISTRAÇÃO CENTRALIZADA,1,RECEITAS CORRENTES,11,"IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA",111,IMPOSTOS,1113,IMPOSTOS SOBRE A RENDA E PROVENTOS DE QUALQUER NATUREZA,11130341,IMPOSTO S/ A RENDA - RETIDO NA FONTE - OUTROS RENDIMENTOS - PRINCIPAL,39855.00,0.00
2019-09-13 10:14:18,2018,12,1100,ADMINISTRAÇÃO CENTRALIZADA,1,RECEITAS CORRENTES,11,"IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA",111,IMPOSTOS,1113,IMPOSTOS SOBRE A RENDA E PROVENTOS DE QUALQUER NATUREZA,11130341,IMPOSTO S/ A RENDA - RETIDO NA FONTE - OUTROS RENDIMENTOS - PRINCIPAL,48985.74,0.00
2019-09-13 10:14:18,2018,4,1100,ADMINISTRAÇÃO CENTRALIZADA,1,RECEITAS CORRENTES,11,"IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA",111,IMPOSTOS,1118,"IMPOSTOS ESPECÍFICOS DE ESTADOS, DF E MUNICÍPIOS",11180142,ITBI - MULTAS E JUROS,3288.22,0.00
2019-09-13 10:14:18,2018,2,1100,ADMINISTRAÇÃO CENTRALIZADA,1,RECEITAS CORRENTES,11,"IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA",111,IMPOSTOS,1118,"IMPOSTOS ESPECÍFICOS DE ESTADOS, DF E MUNICÍPIOS",11180252,IMP. S/ VENDAS VAREJO COMB. LÍQ. E GAS. (IVVC) - MULTAS E JUROS,0.00,0.00
2019-09-13 10:14:18,2018,4,1100,ADMINISTRAÇÃO CENTRALIZADA,1,RECEITAS CORRENTES,11,"IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA",111,IMPOSTOS,1118,"IMPOSTOS ESPECÍFICOS DE ESTADOS, DF E MUNICÍPIOS",11180254,IMP. S/ VENDAS A VAREJO COMB. LÍQ. GAS(IVVC)-DÍVIDA ATV.-MULTAS JUROS,0.00,0.00
2019-09-13 10:14:18,2018,6,1100,ADMINISTRAÇÃO CENTRALIZADA,1,RECEITAS CORRENTES,11,"IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA",111,IMPOSTOS,1118,"IMPOSTOS ESPECÍFICOS DE ESTADOS, DF E MUNICÍPIOS",11180254,IMP. S/ VENDAS A VAREJO COMB. LÍQ. GAS(IVVC)-DÍVIDA ATV.-MULTAS JUROS,0.00,0.00
2019-09-13 10:14:18,2018,8,1100,ADMINISTRAÇÃO CENTRALIZADA,1,RECEITAS CORRENTES,17,TRANSFERÊNCIAS CORRENTES,171,TRANSFERÊNCIAS DA UNIÃO E DE SUAS ENTIDADES,1718,"TRANSFERÊNCIAS DA UNIÃO - ESPECÍFICAS DE ESTADOS, DF E MUNICÍPIOS",17180121,COTA - PARTE DO FUNDO DE PARTIC. DOS MUNIC. - COTA MENSAL - PRINCIPAL,3986401.87,0.00
2019-09-13 10:14:18,2018,10,1100,ADMINISTRAÇÃO CENTRALIZADA,1,RECEITAS CORRENTES,17,TRANSFERÊNCIAS CORRENTES,171,TRANSFERÊNCIAS DA UNIÃO E DE SUAS ENTIDADES,1718,"TRANSFERÊNCIAS DA UNIÃO - ESPECÍFICAS DE ESTADOS, DF E MUNICÍPIOS",17180121,COTA - PARTE DO FUNDO DE PARTIC. DOS MUNIC. - COTA MENSAL - PRINCIPAL,3415418.24,0.00
2019-09-13 10:14:18,2018,12,1100,ADMINISTRAÇÃO CENTRALIZADA,1,RECEITAS CORRENTES,17,TRANSFERÊNCIAS CORRENTES,171,TRANSFERÊNCIAS DA UNIÃO E DE SUAS ENTIDADES,1718,"TRANSFERÊNCIAS DA UNIÃO - ESPECÍFICAS DE ESTADOS, DF E MUNICÍPIOS",17180611,TRANSF. FINAN. DO ICMS - DESONERAÇÃO - L.C. Nº 87/96 - PRINCIPAL,68940.09,0.00
2019-09-13 10:14:18,2018,10,1100,ADMINISTRAÇÃO CENTRALIZADA,1,RECEITAS CORRENTES,17,TRANSFERÊNCIAS CORRENTES,172,TRANSFERÊNCIAS DOS ESTADOS E DO DISTRITO FEDERAL E DE SUAS ENTIDADES,1728,"TRANSFERÊNCIAS DOS ESTADOS - ESPECÍFICAS DE ESTADOS, DF E MUNICÍPIOS",17280111,COTA - PARTE DO ICMS - PRINCIPAL,14849660.58,0.00
2019-09-13 10:14:18,2018,12,1100,ADMINISTRAÇÃO CENTRALIZADA,1,RECEITAS CORRENTES,17,TRANSFERÊNCIAS CORRENTES,172,TRANSFERÊNCIAS DOS ESTADOS E DO DISTRITO FEDERAL E DE SUAS ENTIDADES,1728,"TRANSFERÊNCIAS DOS ESTADOS - ESPECÍFICAS DE ESTADOS, DF E MUNICÍPIOS",17280111,COTA - PARTE DO ICMS - PRINCIPAL,19360840.37,0.00
2019-09-13 10:14:18,2018,3,1100,ADMINISTRAÇÃO CENTRALIZADA,91,(-) DEDUÇÕES DAS RECEITAS CORRENTES,919,(-) DEDUÇÕES DA OUTRAS RECEITAS CORRENTES,9191,"(-) DEDUÇÕES DA MULTAS ADMINISTRATIVAS, CONTRATUAIS E JUDICIAIS",91910,,919100111,(-) DEDUÇÕES DE MULTAS PREVISTAS EM LEGISLAÇÃO ESPECÍFICA - PRINCIPAL,0.00,0.00
2019-09-13 10:14:18,2018,1,1100,ADMINISTRAÇÃO CENTRALIZADA,91,(-) DEDUÇÕES DAS RECEITAS CORRENTES,919,(-) DEDUÇÕES DA OUTRAS RECEITAS CORRENTES,9191,"(-) DEDUÇÕES DA MULTAS ADMINISTRATIVAS, CONTRATUAIS E JUDICIAIS",91910,,919100114,(-) DED. MULTAS PREV. LEG. ESPECÍFICA - DÍVIDA ATIVA - MULTAS E JUROS,0.00,0.00
2019-09-13 10:14:18,2018,1,1100,ADMINISTRAÇÃO CENTRALIZADA,91,(-) DEDUÇÕES DAS RECEITAS CORRENTES,919,(-) DEDUÇÕES DA OUTRAS RECEITAS CORRENTES,9199,(-) DEDUÇÕES DE DEMAIS RECEITAS CORRENTES,91990,,919909911,(-) DEDUÇÕES DE OUTRAS RECEITAS - PRIMÁRIAS - PRINCIPAL,-139050.03,0.00
2019-09-13 10:14:18,2018,5,1100,ADMINISTRAÇÃO CENTRALIZADA,91,(-) DEDUÇÕES DAS RECEITAS CORRENTES,919,(-) DEDUÇÕES DA OUTRAS RECEITAS CORRENTES,9199,(-) DEDUÇÕES DE DEMAIS RECEITAS CORRENTES,91990,,919909911,(-) DEDUÇÕES DE OUTRAS RECEITAS - PRIMÁRIAS - PRINCIPAL,-19967.08,0.00
2019-09-13 10:14:18,2018,3,1100,ADMINISTRAÇÃO CENTRALIZADA,91,(-) DEDUÇÕES DAS RECEITAS CORRENTES,919,(-) DEDUÇÕES DA OUTRAS RECEITAS CORRENTES,9199,(-) DEDUÇÕES DE DEMAIS RECEITAS CORRENTES,91990,,919909911,(-) DEDUÇÕES DE OUTRAS RECEITAS - PRIMÁRIAS - PRINCIPAL,0.00,0.00
2019-09-13 10:14:18,2018,5,1100,ADMINISTRAÇÃO CENTRALIZADA,91,(-) DEDUÇÕES DAS RECEITAS CORRENTES,919,(-) DEDUÇÕES DA OUTRAS RECEITAS CORRENTES,9199,(-) DEDUÇÕES DE DEMAIS RECEITAS CORRENTES,91990,,919909911,(-) DEDUÇÕES DE OUTRAS RECEITAS - PRIMÁRIAS - PRINCIPAL,0.00,0.00
2019-09-13 10:14:18,2018,1,1100,ADMINISTRAÇÃO CENTRALIZADA,1,RECEITAS CORRENTES,11,"IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA",111,IMPOSTOS,1113,IMPOSTOS SOBRE A RENDA E PROVENTOS DE QUALQUER NATUREZA,11130341,IMPOSTO S/ A RENDA - RETIDO NA FONTE - OUTROS RENDIMENTOS - PRINCIPAL,359713.85,0.00
2019-09-13 10:14:18,2018,3,1100,ADMINISTRAÇÃO CENTRALIZADA,1,RECEITAS CORRENTES,11,"IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA",111,IMPOSTOS,1113,IMPOSTOS SOBRE A RENDA E PROVENTOS DE QUALQUER NATUREZA,11130341,IMPOSTO S/ A RENDA - RETIDO NA FONTE - OUTROS RENDIMENTOS - PRINCIPAL,187809.24,0.00
2019-09-13 10:14:18,2018,8,1100,ADMINISTRAÇÃO CENTRALIZADA,91,(-) DEDUÇÕES DAS RECEITAS CORRENTES,911,"(-) DEDUÇÕES DE IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA",9111,(-) DEDUÇÕES DE IMPOSTOS,91118,"(-) DEDUÇÕES DE IMPOSTOS ESPECÍFICOS DE ESTADOS, DF E MUNICÍPIOS",911180233,(-) DEDUÇÕES DE ISS - DÍVIDA ATIVA,0.00,0.00
2019-09-13 10:14:18,2018,4,1100,ADMINISTRAÇÃO CENTRALIZADA,91,(-) DEDUÇÕES DAS RECEITAS CORRENTES,911,"(-) DEDUÇÕES DE IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA",9111,(-) DEDUÇÕES DE IMPOSTOS,91118,"(-) DEDUÇÕES DE IMPOSTOS ESPECÍFICOS DE ESTADOS, DF E MUNICÍPIOS",911180234,(-) DEDUÇÕES DE ISS - DÍVIDA ATIVA -MULTAS E JUROS,0.00,0.00
